"resolution","score","stat","analysis","genotype_form","correlation","p_value"
2,"D_slope","mean_upper","local","sinusoidal",0.0105263157894737,0.969
2,"D_slope","min","local","wave",-0.315789473684211,0.058
2,"D_slope","max","local","wave",-0.0210526315789474,0.926
2,"D_slope","mean","local","wave",-0.2,0.213
2,"D_slope","median","local","wave",-0.168421052631579,0.319
2,"D_slope","slope","local","wave",-1,0.001
2,"D_slope","range","local","wave",1,0.001
2,"D_slope","variance","local","wave",1,0.001
2,"D_slope","mean_lower","local","wave",-0.157894736842105,0.344
2,"D_slope","mean_upper","local","wave",-0.221052631578947,0.189
2,"RC","min","local","linear",-0.252631578947368,0.127
2,"RC","max","local","linear",-0.147368421052632,0.392
2,"RC","mean","local","linear",-0.2,0.246
2,"RC","median","local","linear",-0.2,0.238
2,"RC","slope","local","linear",0.147368421052632,0.403
2,"RC","range","local","linear",0.631578947368421,0.001
2,"RC","variance","local","linear",0.631578947368421,0.001
2,"RC","mean_lower","local","linear",-0.210526315789474,0.215
2,"RC","mean_upper","local","linear",-0.210526315789474,0.213
2,"RC","min","local","gaussian",-0.442105263157895,0.008
2,"RC","max","local","gaussian",-0.336842105263158,0.041
2,"RC","mean","local","gaussian",-0.368421052631579,0.032
2,"RC","median","local","gaussian",-0.368421052631579,0.024
2,"RC","slope","local","gaussian",0.589473684210526,0.001
2,"RC","range","local","gaussian",0.589473684210526,0.002
2,"RC","variance","local","gaussian",0.589473684210526,0.001
2,"RC","mean_lower","local","gaussian",-0.431578947368421,0.009
2,"RC","mean_upper","local","gaussian",-0.357894736842105,0.035
2,"RC","min","local","sinusoidal",-0.421052631578947,0.007
2,"RC","max","local","sinusoidal",-0.368421052631579,0.031
2,"RC","mean","local","sinusoidal",-0.389473684210526,0.018
2,"RC","median","local","sinusoidal",-0.378947368421053,0.028
2,"RC","slope","local","sinusoidal",-0.6,0.001
2,"RC","range","local","sinusoidal",0.6,0.001
2,"RC","variance","local","sinusoidal",0.6,0.002
2,"RC","mean_lower","local","sinusoidal",-0.389473684210526,0.024
2,"RC","mean_upper","local","sinusoidal",-0.389473684210526,0.019
2,"RC","min","local","wave",-0.705263157894737,0.001
2,"RC","max","local","wave",-0.410526315789474,0.012
2,"RC","mean","local","wave",-0.589473684210526,0.001
2,"RC","median","local","wave",-0.557894736842105,0.001
2,"RC","slope","local","wave",-0.610526315789474,0.001
2,"RC","range","local","wave",0.610526315789474,0.001
2,"RC","variance","local","wave",0.610526315789474,0.001
2,"RC","mean_lower","local","wave",-0.547368421052632,0.001
2,"RC","mean_upper","local","wave",-0.610526315789474,0.002
2,"gPi","min","local","linear",-0.252631578947368,0.128
2,"gPi","max","local","linear",-0.147368421052632,0.379
2,"gPi","mean","local","linear",-0.2,0.208
2,"gPi","median","local","linear",-0.2,0.237
2,"gPi","slope","local","linear",0.147368421052632,0.391
2,"gPi","range","local","linear",0.631578947368421,0.001
2,"gPi","variance","local","linear",0.631578947368421,0.002
2,"gPi","mean_lower","local","linear",-0.210526315789474,0.234
2,"gPi","mean_upper","local","linear",-0.210526315789474,0.204
2,"gPi","min","local","gaussian",-0.442105263157895,0.009
2,"gPi","max","local","gaussian",-0.336842105263158,0.025
2,"gPi","mean","local","gaussian",-0.368421052631579,0.033
2,"gPi","median","local","gaussian",-0.368421052631579,0.025
2,"gPi","slope","local","gaussian",0.589473684210526,0.001
2,"gPi","range","local","gaussian",0.589473684210526,0.001
2,"gPi","variance","local","gaussian",0.589473684210526,0.001
2,"gPi","mean_lower","local","gaussian",-0.431578947368421,0.01
2,"gPi","mean_upper","local","gaussian",-0.357894736842105,0.042
2,"gPi","min","local","sinusoidal",-0.421052631578947,0.014
2,"gPi","max","local","sinusoidal",-0.368421052631579,0.014
2,"gPi","mean","local","sinusoidal",-0.389473684210526,0.022
2,"gPi","median","local","sinusoidal",-0.378947368421053,0.022
2,"gPi","slope","local","sinusoidal",-0.6,0.001
2,"gPi","range","local","sinusoidal",0.6,0.001
2,"gPi","variance","local","sinusoidal",0.6,0.001
2,"gPi","mean_lower","local","sinusoidal",-0.389473684210526,0.02
2,"gPi","mean_upper","local","sinusoidal",-0.389473684210526,0.015
2,"gPi","min","local","wave",-0.705263157894737,0.001
2,"gPi","max","local","wave",-0.410526315789474,0.006
