"resolution","score","stat","analysis","genotype_form","correlation","p_value"
25,"RN","mean_lower","local","linear",0.221052631578947,0.172
25,"RN","mean_upper","local","linear",0.452631578947368,0.007
25,"RN","min","local","gaussian",0.0315789473684211,0.851
25,"RN","max","local","gaussian",-0.0736842105263158,0.671
25,"RN","mean","local","gaussian",-0.0421052631578947,0.828
25,"RN","median","local","gaussian",-0.0421052631578947,0.83
25,"RN","slope","local","gaussian",1,0.001
25,"RN","range","local","gaussian",-1,0.001
25,"RN","variance","local","gaussian",-1,0.001
25,"RN","mean_lower","local","gaussian",-0.0736842105263158,0.635
25,"RN","mean_upper","local","gaussian",0.0315789473684211,0.892
25,"RN","min","local","sinusoidal",0.189473684210526,0.273
25,"RN","max","local","sinusoidal",0.0210526315789474,0.929
25,"RN","mean","local","sinusoidal",0.136842105263158,0.427
25,"RN","median","local","sinusoidal",0.136842105263158,0.41
25,"RN","slope","local","sinusoidal",1,0.001
25,"RN","range","local","sinusoidal",-1,0.001
25,"RN","variance","local","sinusoidal",-1,0.001
25,"RN","mean_lower","local","sinusoidal",0.0210526315789474,0.919
25,"RN","mean_upper","local","sinusoidal",0.189473684210526,0.252
25,"RN","min","local","wave",0.168421052631579,0.3
25,"RN","max","local","wave",0.0210526315789474,0.915
25,"RN","mean","local","wave",0.126315789473684,0.451
25,"RN","median","local","wave",0.126315789473684,0.487
25,"RN","slope","local","wave",1,0.001
25,"RN","range","local","wave",-1,0.001
25,"RN","variance","local","wave",-1,0.001
25,"RN","mean_lower","local","wave",0.0210526315789474,0.926
25,"RN","mean_upper","local","wave",0.168421052631579,0.318
25,"RNN","min","local","linear",NA,NA
25,"RNN","max","local","linear",NA,NA
25,"RNN","mean","local","linear",NA,NA
25,"RNN","median","local","linear",NA,NA
25,"RNN","slope","local","linear",NA,NA
25,"RNN","range","local","linear",NA,NA
25,"RNN","variance","local","linear",NA,NA
25,"RNN","mean_lower","local","linear",NA,NA
25,"RNN","mean_upper","local","linear",NA,NA
25,"RNN","min","local","gaussian",NA,NA
25,"RNN","max","local","gaussian",NA,NA
25,"RNN","mean","local","gaussian",NA,NA
25,"RNN","median","local","gaussian",NA,NA
25,"RNN","slope","local","gaussian",NA,NA
25,"RNN","range","local","gaussian",NA,NA
25,"RNN","variance","local","gaussian",NA,NA
25,"RNN","mean_lower","local","gaussian",NA,NA
25,"RNN","mean_upper","local","gaussian",NA,NA
25,"RNN","min","local","sinusoidal",NA,NA
25,"RNN","max","local","sinusoidal",NA,NA
25,"RNN","mean","local","sinusoidal",NA,NA
25,"RNN","median","local","sinusoidal",NA,NA
25,"RNN","slope","local","sinusoidal",NA,NA
25,"RNN","range","local","sinusoidal",NA,NA
25,"RNN","variance","local","sinusoidal",NA,NA
25,"RNN","mean_lower","local","sinusoidal",NA,NA
25,"RNN","mean_upper","local","sinusoidal",NA,NA
25,"RNN","min","local","wave",NA,NA
25,"RNN","max","local","wave",NA,NA
25,"RNN","mean","local","wave",NA,NA
25,"RNN","median","local","wave",NA,NA
25,"RNN","slope","local","wave",NA,NA
25,"RNN","range","local","wave",NA,NA
25,"RNN","variance","local","wave",NA,NA
25,"RNN","mean_lower","local","wave",NA,NA
25,"RNN","mean_upper","local","wave",NA,NA
25,"D_slope","min","local","linear",0.147368421052632,0.369
25,"D_slope","max","local","linear",0.242105263157895,0.153
25,"D_slope","mean","local","linear",0.210526315789474,0.206
25,"D_slope","median","local","linear",0.210526315789474,0.186
