"resolution","score","stat","analysis","genotype_form","correlation","p_value"
1,"PFI","variance","global","combined",0.686708860759494,0.001
1,"PFI","mean_lower","global","combined",-0.30506329113924,0.001
1,"PFI","mean_upper","global","combined",-0.310759493670886,0.001
1,"APC","min","global","combined",-0.168987341772152,0.035
1,"APC","max","global","combined",0.171518987341772,0.019
1,"APC","mean","global","combined",-0.0170886075949367,0.814
1,"APC","median","global","combined",-0.00506329113924051,0.944
1,"APC","slope","global","combined",0.040506329113924,0.597
1,"APC","range","global","combined",0.729113924050633,0.001
1,"APC","variance","global","combined",0.70126582278481,0.001
1,"APC","mean_lower","global","combined",-0.0246835443037975,0.744
1,"APC","mean_upper","global","combined",0.0278481012658228,0.734
1,"SI","min","global","combined",-0.392405063291139,0.001
1,"SI","max","global","combined",-0.0253164556962025,0.743
1,"SI","mean","global","combined",-0.218987341772152,0.006
1,"SI","median","global","combined",-0.180379746835443,0.027
1,"SI","slope","global","combined",-0.115822784810127,0.136
1,"SI","range","global","combined",0.767721518987342,0.001
1,"SI","variance","global","combined",0.820886075949367,0.001
1,"SI","mean_lower","global","combined",-0.170886075949367,0.021
1,"SI","mean_upper","global","combined",-0.206962025316456,0.01
1,"RSI","min","global","combined",0.522784810126582,0.001
1,"RSI","max","global","combined",0.153164556962025,0.056
1,"RSI","mean","global","combined",0.349367088607595,0.001
1,"RSI","median","global","combined",0.310759493670886,0.001
1,"RSI","slope","global","combined",0.101898734177215,0.198
1,"RSI","range","global","combined",-0.65506329113924,0.001
1,"RSI","variance","global","combined",-0.690506329113924,0.001
1,"RSI","mean_lower","global","combined",0.29873417721519,0.001
1,"RSI","mean_upper","global","combined",0.333544303797468,0.001
1,"EVS","min","global","combined",-0.213291139240506,0.008
1,"EVS","max","global","combined",0.15,0.05
1,"EVS","mean","global","combined",-0.039873417721519,0.585
1,"EVS","median","global","combined",-0.00126582278481013,0.991
1,"EVS","slope","global","combined",-0.111392405063291,0.137
1,"EVS","range","global","combined",0.873417721518987,0.001
