"resolution","score","stat","analysis","genotype_form","correlation","p_value"
20,"CEV","range","global","combined",0.620886075949367,0.001
20,"CEV","variance","global","combined",0.632278481012658,0.001
20,"CEV","mean_lower","global","combined",-0.286708860759494,0.002
20,"CEV","mean_upper","global","combined",-0.471518987341772,0.001
20,"PFI","min","global","combined",-0.45126582278481,0.001
20,"PFI","max","global","combined",-0.298101265822785,0.001
20,"PFI","mean","global","combined",-0.4,0.001
20,"PFI","median","global","combined",-0.455696202531646,0.001
20,"PFI","slope","global","combined",-0.584810126582278,0.001
20,"PFI","range","global","combined",0.624683544303797,0.001
20,"PFI","variance","global","combined",0.638607594936709,0.001
20,"PFI","mean_lower","global","combined",-0.279113924050633,0.001
20,"PFI","mean_upper","global","combined",-0.463924050632911,0.001
20,"APC","min","global","combined",-0.0886075949367089,0.248
20,"APC","max","global","combined",0.0620253164556962,0.399
20,"APC","mean","global","combined",-0.0360759493670886,0.638
20,"APC","median","global","combined",-0.0879746835443038,0.228
20,"APC","slope","global","combined",-0.618354430379747,0.001
20,"APC","range","global","combined",0.891139240506329,0.001
20,"APC","variance","global","combined",0.843037974683544,0.001
20,"APC","mean_lower","global","combined",0.0734177215189873,0.335
20,"APC","mean_upper","global","combined",-0.1,0.177
20,"SI","min","global","combined",-0.318987341772152,0.001
20,"SI","max","global","combined",-0.165822784810127,0.031
20,"SI","mean","global","combined",-0.267721518987342,0.001
20,"SI","median","global","combined",-0.322151898734177,0.001
20,"SI","slope","global","combined",-0.661392405063291,0.001
20,"SI","range","global","combined",0.756962025316456,0.001
20,"SI","variance","global","combined",0.772151898734177,0.001
20,"SI","mean_lower","global","combined",-0.149367088607595,0.058
20,"SI","mean_upper","global","combined",-0.331645569620253,0.001
20,"RSI","min","global","combined",0.458860759493671,0.001
20,"RSI","max","global","combined",0.305696202531646,0.001
20,"RSI","mean","global","combined",0.407594936708861,0.001
20,"RSI","median","global","combined",0.462025316455696,0.001
20,"RSI","slope","global","combined",0.579746835443038,0.001
20,"RSI","range","global","combined",-0.620886075949367,0.001
20,"RSI","variance","global","combined",-0.632278481012658,0.001
20,"RSI","mean_lower","global","combined",0.286708860759494,0.001
20,"RSI","mean_upper","global","combined",0.471518987341772,0.001
20,"EVS","min","global","combined",-0.0911392405063291,0.237
20,"EVS","max","global","combined",0.0620253164556962,0.398
20,"EVS","mean","global","combined",-0.039873417721519,0.588
20,"EVS","median","global","combined",-0.0943037974683544,0.218
20,"EVS","slope","global","combined",-0.732278481012658,0.001
20,"EVS","range","global","combined",0.943037974683544,0.001
20,"EVS","variance","global","combined",1,0.001
20,"EVS","mean_lower","global","combined",0.0759493670886076,0.324
20,"EVS","mean_upper","global","combined",-0.10379746835443,0.187
20,"CV_t","min","local","linear",-0.231578947368421,0.155
20,"CV_t","max","local","linear",-0.136842105263158,0.396
20,"CV_t","mean","local","linear",-0.178947368421053,0.294
20,"CV_t","median","local","linear",-0.178947368421053,0.277
20,"CV_t","slope","local","linear",0.0315789473684211,0.879
20,"CV_t","range","local","linear",0.621052631578947,0.001
20,"CV_t","variance","local","linear",0.621052631578947,0.001
20,"CV_t","mean_lower","local","linear",-0.178947368421053,0.279
20,"CV_t","mean_upper","local","linear",-0.168421052631579,0.325
20,"CV_t","min","local","gaussian",-0.442105263157895,0.003
20,"CV_t","max","local","gaussian",-0.336842105263158,0.047
20,"CV_t","mean","local","gaussian",-0.389473684210526,0.021
20,"CV_t","median","local","gaussian",-0.442105263157895,0.01
20,"CV_t","slope","local","gaussian",-0.589473684210526,0.001
20,"CV_t","range","local","gaussian",0.589473684210526,0.001
20,"CV_t","variance","local","gaussian",0.589473684210526,0.001
20,"CV_t","mean_lower","local","gaussian",-0.336842105263158,0.034
20,"CV_t","mean_upper","local","gaussian",-0.442105263157895,0.01
20,"CV_t","min","local","sinusoidal",-0.589473684210526,0.001
20,"CV_t","max","local","sinusoidal",-0.421052631578947,0.014
20,"CV_t","mean","local","sinusoidal",-0.568421052631579,0.001
20,"CV_t","median","local","sinusoidal",-0.589473684210526,0.001
20,"CV_t","slope","local","sinusoidal",-0.6,0.001
20,"CV_t","range","local","sinusoidal",0.6,0.001
20,"CV_t","variance","local","sinusoidal",0.6,0.001
20,"CV_t","mean_lower","local","sinusoidal",-0.421052631578947,0.018
20,"CV_t","mean_upper","local","sinusoidal",-0.589473684210526,0.001
20,"CV_t","min","local","wave",-0.589473684210526,0.001
20,"CV_t","max","local","wave",-0.410526315789474,0.007
20,"CV_t","mean","local","wave",-0.536842105263158,0.001
20,"CV_t","median","local","wave",-0.557894736842105,0.001
20,"CV_t","slope","local","wave",-0.610526315789474,0.001
20,"CV_t","range","local","wave",0.610526315789474,0.002
20,"CV_t","variance","local","wave",0.610526315789474,0.001
