"resolution","score","stat","analysis","genotype_form","correlation","p_value"
5,"NRW","slope","global","combined",-0.130379746835443,0.09
5,"NRW","range","global","combined",1,0.001
5,"NRW","variance","global","combined",0.95253164556962,0.001
5,"NRW","mean_lower","global","combined",-0.0354430379746835,0.664
5,"NRW","mean_upper","global","combined",-0.0506329113924051,0.522
5,"ESP","min","global","combined",-0.436708860759494,0.001
5,"ESP","max","global","combined",-0.174050632911392,0.019
5,"ESP","mean","global","combined",-0.284810126582278,0.002
5,"ESP","median","global","combined",-0.279113924050633,0.001
5,"ESP","slope","global","combined",-0.126582278481013,0.097
5,"ESP","range","global","combined",0.737974683544304,0.001
5,"ESP","variance","global","combined",0.741139240506329,0.001
5,"ESP","mean_lower","global","combined",-0.288607594936709,0.002
5,"ESP","mean_upper","global","combined",-0.293670886075949,0.001
5,"CEV","min","global","combined",-0.440506329113924,0.001
5,"CEV","max","global","combined",-0.177848101265823,0.021
5,"CEV","mean","global","combined",-0.288607594936709,0.001
5,"CEV","median","global","combined",-0.282911392405063,0.001
5,"CEV","slope","global","combined",-0.137974683544304,0.072
5,"CEV","range","global","combined",0.736708860759494,0.001
5,"CEV","variance","global","combined",0.737341772151899,0.001
5,"CEV","mean_lower","global","combined",-0.292405063291139,0.001
5,"CEV","mean_upper","global","combined",-0.30253164556962,0.001
5,"PFI","min","global","combined",-0.431645569620253,0.001
5,"PFI","max","global","combined",-0.166455696202532,0.028
5,"PFI","mean","global","combined",-0.275949367088608,0.001
5,"PFI","median","global","combined",-0.271518987341772,0.001
5,"PFI","slope","global","combined",-0.158227848101266,0.041
5,"PFI","range","global","combined",0.755696202531646,0.001
5,"PFI","variance","global","combined",0.743670886075949,0.001
5,"PFI","mean_lower","global","combined",-0.277215189873418,0.002
5,"PFI","mean_upper","global","combined",-0.29493670886076,0.001
5,"APC","min","global","combined",-0.143037974683544,0.064
5,"APC","max","global","combined",0.0993670886075949,0.186
5,"APC","mean","global","combined",-0.00126582278481013,0.987
5,"APC","median","global","combined",0.0069620253164557,0.938
5,"APC","slope","global","combined",-0.268354430379747,0.001
5,"APC","range","global","combined",0.779746835443038,0.001
5,"APC","variance","global","combined",0.761392405063291,0.001
5,"APC","mean_lower","global","combined",0.020253164556962,0.771
5,"APC","mean_upper","global","combined",-0.0493670886075949,0.532
5,"SI","min","global","combined",-0.326582278481013,0.001
5,"SI","max","global","combined",-0.0639240506329114,0.397
5,"SI","mean","global","combined",-0.174683544303797,0.028
5,"SI","median","global","combined",-0.168987341772152,0.026
5,"SI","slope","global","combined",-0.126582278481013,0.094
5,"SI","range","global","combined",0.843037974683544,0.001
5,"SI","variance","global","combined",0.85126582278481,0.001
5,"SI","mean_lower","global","combined",-0.178481012658228,0.011
5,"SI","mean_upper","global","combined",-0.188607594936709,0.006
5,"RSI","min","global","combined",0.440506329113924,0.001
5,"RSI","max","global","combined",0.177848101265823,0.026
5,"RSI","mean","global","combined",0.288607594936709,0.001
5,"RSI","median","global","combined",0.282911392405063,0.002
5,"RSI","slope","global","combined",0.137974683544304,0.059
5,"RSI","range","global","combined",-0.736708860759494,0.001
5,"RSI","variance","global","combined",-0.737341772151899,0.001
5,"RSI","mean_lower","global","combined",0.292405063291139,0.001
5,"RSI","mean_upper","global","combined",0.30253164556962,0.001
5,"EVS","min","global","combined",-0.177848101265823,0.019
5,"EVS","max","global","combined",0.0848101265822785,0.268
5,"EVS","mean","global","combined",-0.0259493670886076,0.763
5,"EVS","median","global","combined",-0.020253164556962,0.792
5,"EVS","slope","global","combined",-0.0943037974683544,0.213
5,"EVS","range","global","combined",0.95253164556962,0.001
5,"EVS","variance","global","combined",1,0.001
5,"EVS","mean_lower","global","combined",-0.029746835443038,0.7
5,"EVS","mean_upper","global","combined",-0.039873417721519,0.615
5,"CV_t","min","local","linear",-0.252631578947368,0.14
5,"CV_t","max","local","linear",-0.147368421052632,0.363
5,"CV_t","mean","local","linear",-0.2,0.237
5,"CV_t","median","local","linear",-0.2,0.229
5,"CV_t","slope","local","linear",0.147368421052632,0.373
5,"CV_t","range","local","linear",0.631578947368421,0.002
5,"CV_t","variance","local","linear",0.631578947368421,0.001
5,"CV_t","mean_lower","local","linear",-0.210526315789474,0.221
5,"CV_t","mean_upper","local","linear",-0.210526315789474,0.213
5,"CV_t","min","local","gaussian",-0.442105263157895,0.008
5,"CV_t","max","local","gaussian",-0.336842105263158,0.051
5,"CV_t","mean","local","gaussian",-0.368421052631579,0.024
5,"CV_t","median","local","gaussian",-0.368421052631579,0.022
5,"CV_t","slope","local","gaussian",0.589473684210526,0.001
5,"CV_t","range","local","gaussian",0.589473684210526,0.002
5,"CV_t","variance","local","gaussian",0.589473684210526,0.001
5,"CV_t","mean_lower","local","gaussian",-0.431578947368421,0.008
5,"CV_t","mean_upper","local","gaussian",-0.347368421052632,0.027
5,"CV_t","min","local","sinusoidal",-0.421052631578947,0.006
5,"CV_t","max","local","sinusoidal",-0.368421052631579,0.027
5,"CV_t","mean","local","sinusoidal",-0.389473684210526,0.014
5,"CV_t","median","local","sinusoidal",-0.389473684210526,0.02
5,"CV_t","slope","local","sinusoidal",-0.6,0.001
5,"CV_t","range","local","sinusoidal",0.6,0.001
5,"CV_t","variance","local","sinusoidal",0.6,0.002
5,"CV_t","mean_lower","local","sinusoidal",-0.389473684210526,0.023
5,"CV_t","mean_upper","local","sinusoidal",-0.4,0.014
5,"CV_t","min","local","wave",-0.705263157894737,0.001
5,"CV_t","max","local","wave",-0.410526315789474,0.011
5,"CV_t","mean","local","wave",-0.578947368421053,0.001
5,"CV_t","median","local","wave",-0.557894736842105,0.001
5,"CV_t","slope","local","wave",-0.610526315789474,0.002
5,"CV_t","range","local","wave",0.610526315789474,0.002
5,"CV_t","variance","local","wave",0.610526315789474,0.001
5,"CV_t","mean_lower","local","wave",-0.557894736842105,0.004
5,"CV_t","mean_upper","local","wave",-0.589473684210526,0.001
5,"RN","min","local","linear",0.115789473684211,0.487
5,"RN","max","local","linear",0.136842105263158,0.439
5,"RN","mean","local","linear",0.147368421052632,0.362
5,"RN","median","local","linear",0.147368421052632,0.39
5,"RN","slope","local","linear",1,0.001
5,"RN","range","local","linear",0.263157894736842,0.106
5,"RN","variance","local","linear",0.263157894736842,0.13
5,"RN","mean_lower","local","linear",0.0736842105263158,0.678
5,"RN","mean_upper","local","linear",0.178947368421053,0.296
5,"RN","min","local","gaussian",-0.0315789473684211,0.86
5,"RN","max","local","gaussian",0.0736842105263158,0.692
5,"RN","mean","local","gaussian",0.0421052631578947,0.797
5,"RN","median","local","gaussian",0.0421052631578947,0.828
5,"RN","slope","local","gaussian",1,0.001
5,"RN","range","local","gaussian",1,0.001
5,"RN","variance","local","gaussian",1,0.001
5,"RN","mean_lower","local","gaussian",-0.0210526315789474,0.925
5,"RN","mean_upper","local","gaussian",0.0631578947368421,0.731
5,"RN","min","local","sinusoidal",0.0210526315789474,0.903
5,"RN","max","local","sinusoidal",-0.0315789473684211,0.881
5,"RN","mean","local","sinusoidal",-0.0105263157894737,0.971
5,"RN","median","local","sinusoidal",-0.0105263157894737,0.973
5,"RN","slope","local","sinusoidal",1,0.001
5,"RN","range","local","sinusoidal",-1,0.001
5,"RN","variance","local","sinusoidal",-1,0.001
5,"RN","mean_lower","local","sinusoidal",-0.0105263157894737,0.981
5,"RN","mean_upper","local","sinusoidal",0,1
5,"RN","min","local","wave",0.315789473684211,0.048
5,"RN","max","local","wave",0.0210526315789474,0.931
5,"RN","mean","local","wave",0.189473684210526,0.274
5,"RN","median","local","wave",0.168421052631579,0.324
5,"RN","slope","local","wave",1,0.001
5,"RN","range","local","wave",-1,0.001
5,"RN","variance","local","wave",-1,0.001
5,"RN","mean_lower","local","wave",0.168421052631579,0.316
5,"RN","mean_upper","local","wave",0.2,0.24
5,"RNN","min","local","linear",0.115789473684211,0.483
5,"RNN","max","local","linear",0.221052631578947,0.177
5,"RNN","mean","local","linear",0.168421052631579,0.313
5,"RNN","median","local","linear",0.168421052631579,0.315
5,"RNN","slope","local","linear",0.263157894736842,0.117
5,"RNN","range","local","linear",1,0.001
5,"RNN","variance","local","linear",1,0.001
5,"RNN","mean_lower","local","linear",0.157894736842105,0.374
5,"RNN","mean_upper","local","linear",0.157894736842105,0.336
5,"RNN","min","local","gaussian",-0.0315789473684211,0.877
5,"RNN","max","local","gaussian",0.0736842105263158,0.664
5,"RNN","mean","local","gaussian",0.0421052631578947,0.814
5,"RNN","median","local","gaussian",0.0421052631578947,0.83
5,"RNN","slope","local","gaussian",1,0.001
5,"RNN","range","local","gaussian",1,0.001
5,"RNN","variance","local","gaussian",1,0.001
5,"RNN","mean_lower","local","gaussian",-0.0210526315789474,0.921
5,"RNN","mean_upper","local","gaussian",0.0631578947368421,0.717
5,"RNN","min","local","sinusoidal",-0.0210526315789474,0.926
5,"RNN","max","local","sinusoidal",0.0315789473684211,0.877
5,"RNN","mean","local","sinusoidal",0.0105263157894737,0.976
5,"RNN","median","local","sinusoidal",0.0105263157894737,0.973
5,"RNN","slope","local","sinusoidal",-1,0.001
5,"RNN","range","local","sinusoidal",1,0.001
5,"RNN","variance","local","sinusoidal",1,0.001
5,"RNN","mean_lower","local","sinusoidal",0.0105263157894737,0.975
5,"RNN","mean_upper","local","sinusoidal",0,1
5,"RNN","min","local","wave",-0.315789473684211,0.053
5,"RNN","max","local","wave",-0.0210526315789474,0.927
5,"RNN","mean","local","wave",-0.189473684210526,0.262
5,"RNN","median","local","wave",-0.168421052631579,0.319
5,"RNN","slope","local","wave",-1,0.001
5,"RNN","range","local","wave",1,0.001
5,"RNN","variance","local","wave",1,0.001
5,"RNN","mean_lower","local","wave",-0.168421052631579,0.32
5,"RNN","mean_upper","local","wave",-0.2,0.211
5,"D_slope","min","local","linear",0.147368421052632,0.375
5,"D_slope","max","local","linear",0.252631578947368,0.132
5,"D_slope","mean","local","linear",0.2,0.204
5,"D_slope","median","local","linear",0.2,0.21
5,"D_slope","slope","local","linear",0.294736842105263,0.081
5,"D_slope","range","local","linear",0.968421052631579,0.001
5,"D_slope","variance","local","linear",0.968421052631579,0.001
5,"D_slope","mean_lower","local","linear",0.168421052631579,0.333
5,"D_slope","mean_upper","local","linear",0.189473684210526,0.256
5,"D_slope","min","local","gaussian",-0.0315789473684211,0.87
5,"D_slope","max","local","gaussian",0.0736842105263158,0.677
5,"D_slope","mean","local","gaussian",0.0421052631578947,0.825
5,"D_slope","median","local","gaussian",0.0421052631578947,0.812
5,"D_slope","slope","local","gaussian",1,0.001
5,"D_slope","range","local","gaussian",1,0.001
5,"D_slope","variance","local","gaussian",1,0.001
5,"D_slope","mean_lower","local","gaussian",-0.0210526315789474,0.927
5,"D_slope","mean_upper","local","gaussian",0.0631578947368421,0.711
5,"D_slope","min","local","sinusoidal",-0.0210526315789474,0.924
5,"D_slope","max","local","sinusoidal",0.0315789473684211,0.878
5,"D_slope","mean","local","sinusoidal",0.0105263157894737,0.98
5,"D_slope","median","local","sinusoidal",0.0105263157894737,0.978
5,"D_slope","slope","local","sinusoidal",-1,0.001
5,"D_slope","range","local","sinusoidal",1,0.001
5,"D_slope","variance","local","sinusoidal",1,0.001
5,"D_slope","mean_lower","local","sinusoidal",0.0105263157894737,0.972
5,"D_slope","mean_upper","local","sinusoidal",0,1
5,"D_slope","min","local","wave",-0.315789473684211,0.058
5,"D_slope","max","local","wave",-0.0210526315789474,0.926
5,"D_slope","mean","local","wave",-0.189473684210526,0.248
5,"D_slope","median","local","wave",-0.168421052631579,0.319
5,"D_slope","slope","local","wave",-1,0.001
5,"D_slope","range","local","wave",1,0.001
5,"D_slope","variance","local","wave",1,0.001
5,"D_slope","mean_lower","local","wave",-0.168421052631579,0.311
5,"D_slope","mean_upper","local","wave",-0.2,0.245
5,"RC","min","local","linear",-0.252631578947368,0.127
5,"RC","max","local","linear",-0.147368421052632,0.392
5,"RC","mean","local","linear",-0.2,0.246
5,"RC","median","local","linear",-0.2,0.238
5,"RC","slope","local","linear",0.147368421052632,0.403
5,"RC","range","local","linear",0.631578947368421,0.001
5,"RC","variance","local","linear",0.631578947368421,0.001
